Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Gibraltar,32677,06/12/22,20207,61.84
Gibraltar,32677,07/12/22,20207,61.84
Gibraltar,32677,08/12/22,20207,61.84
Gibraltar,32677,09/12/22,20207,61.84
Gibraltar,32677,10/12/22,20207,61.84
Gibraltar,32677,11/12/22,20207,61.84
Gibraltar,32677,12/12/22,20207,61.84
Gibraltar,32677,13/12/22,20207,61.84
Gibraltar,32677,14/12/22,20207,61.84
Gibraltar,32677,15/12/22,20207,61.84
Austria,8939617,22/11/22,5524683,61.8
Gibraltar,32677,18/11/22,20184,61.77
Gibraltar,32677,19/11/22,20184,61.77
Gibraltar,32677,20/11/22,20184,61.77
Gibraltar,32677,21/11/22,20184,61.77
Gibraltar,32677,22/11/22,20184,61.77
Gibraltar,32677,23/11/22,20184,61.77
Gibraltar,32677,24/11/22,20184,61.77
Gibraltar,32677,25/11/22,20184,61.77
Gibraltar,32677,26/11/22,20184,61.77
Gibraltar,32677,27/11/22,20184,61.77
Gibraltar,32677,28/11/22,20184,61.77
Gibraltar,32677,29/11/22,20184,61.77
Gibraltar,32677,30/11/22,20184,61.77
Gibraltar,32677,01/12/22,20184,61.77
Austria,8939617,21/11/22,5520300,61.75
Austria,8939617,20/11/22,5517893,61.72
Gibraltar,32677,11/11/22,20166,61.71
Gibraltar,32677,12/11/22,20166,61.71
Gibraltar,32677,13/11/22,20166,61.71
Gibraltar,32677,14/11/22,20166,61.71
Gibraltar,32677,15/11/22,20166,61.71
Gibraltar,32677,16/11/22,20166,61.71
Gibraltar,32677,17/11/22,20166,61.71
Austria,8939617,19/11/22,5514701,61.69
Austria,8939617,18/11/22,5510919,61.65
Austria,8939617,17/11/22,5506697,61.6
Gibraltar,32677,13/10/22,20121,61.58
Gibraltar,32677,14/10/22,20121,61.58
Gibraltar,32677,15/10/22,20121,61.58
Gibraltar,32677,16/10/22,20121,61.58
Gibraltar,32677,17/10/22,20121,61.58
Gibraltar,32677,18/10/22,20121,61.58
Gibraltar,32677,19/10/22,20121,61.58
Gibraltar,32677,20/10/22,20121,61.58
Gibraltar,32677,21/10/22,20121,61.58
Gibraltar,32677,22/10/22,20121,61.58
Gibraltar,32677,23/10/22,20121,61.58
Gibraltar,32677,24/10/22,20121,61.58
Gibraltar,32677,25/10/22,20121,61.58
Gibraltar,32677,26/10/22,20121,61.58
Gibraltar,32677,27/10/22,20121,61.58
Gibraltar,32677,28/10/22,20121,61.58
Gibraltar,32677,29/10/22,20121,61.58
Gibraltar,32677,30/10/22,20121,61.58
Gibraltar,32677,31/10/22,20121,61.58
Gibraltar,32677,01/11/22,20121,61.58
Gibraltar,32677,02/11/22,20121,61.58
Gibraltar,32677,03/11/22,20121,61.58
Gibraltar,32677,04/11/22,20121,61.58
Gibraltar,32677,05/11/22,20121,61.58
Gibraltar,32677,06/11/22,20121,61.58
Gibraltar,32677,07/11/22,20121,61.58
Gibraltar,32677,08/11/22,20121,61.58
Gibraltar,32677,09/11/22,20121,61.58
Gibraltar,32677,10/11/22,20121,61.58
Austria,8939617,16/11/22,5502186,61.55
Gibraltar,32677,30/09/22,20095,61.5
Gibraltar,32677,01/10/22,20095,61.5
Gibraltar,32677,02/10/22,20095,61.5
Gibraltar,32677,03/10/22,20095,61.5
Gibraltar,32677,04/10/22,20095,61.5
Gibraltar,32677,05/10/22,20095,61.5
Gibraltar,32677,06/10/22,20095,61.5
Gibraltar,32677,07/10/22,20095,61.5
Gibraltar,32677,08/10/22,20095,61.5
Gibraltar,32677,09/10/22,20095,61.5
Gibraltar,32677,10/10/22,20095,61.5
Gibraltar,32677,11/10/22,20095,61.5
Gibraltar,32677,12/10/22,20095,61.5
Gibraltar,32677,22/09/22,20092,61.49
Gibraltar,32677,23/09/22,20092,61.49
Gibraltar,32677,24/09/22,20092,61.49
Gibraltar,32677,25/09/22,20092,61.49
Gibraltar,32677,26/09/22,20092,61.49
Gibraltar,32677,27/09/22,20092,61.49
Gibraltar,32677,28/09/22,20092,61.49
Gibraltar,32677,29/09/22,20092,61.49
Austria,8939617,15/11/22,5497145,61.49
Austria,8939617,14/11/22,5493469,61.45
Austria,8939617,13/11/22,5491252,61.43
Gibraltar,32677,01/09/22,20069,61.42
Gibraltar,32677,02/09/22,20069,61.42
Gibraltar,32677,03/09/22,20069,61.42
Gibraltar,32677,04/09/22,20069,61.42
Gibraltar,32677,05/09/22,20069,61.42
Gibraltar,32677,06/09/22,20069,61.42
Gibraltar,32677,07/09/22,20069,61.42
Gibraltar,32677,08/09/22,20069,61.42
Gibraltar,32677,09/09/22,20069,61.42
Gibraltar,32677,10/09/22,20069,61.42
Gibraltar,32677,11/09/22,20069,61.42
Gibraltar,32677,12/09/22,20069,61.42
Gibraltar,32677,13/09/22,20069,61.42
Gibraltar,32677,14/09/22,20069,61.42
Gibraltar,32677,15/09/22,20069,61.42
Gibraltar,32677,16/09/22,20069,61.42
Gibraltar,32677,17/09/22,20069,61.42
Gibraltar,32677,18/09/22,20069,61.42
Gibraltar,32677,19/09/22,20069,61.42
Gibraltar,32677,20/09/22,20069,61.42
Gibraltar,32677,21/09/22,20069,61.42
Austria,8939617,12/11/22,5488376,61.39
Gibraltar,32677,18/08/22,20049,61.36
Gibraltar,32677,19/08/22,20049,61.36
Gibraltar,32677,20/08/22,20049,61.36
Gibraltar,32677,21/08/22,20049,61.36
Gibraltar,32677,22/08/22,20049,61.36
Gibraltar,32677,23/08/22,20049,61.36
Gibraltar,32677,24/08/22,20049,61.36
Gibraltar,32677,25/08/22,20049,61.36
Gibraltar,32677,26/08/22,20049,61.36
Gibraltar,32677,27/08/22,20049,61.36
Gibraltar,32677,28/08/22,20049,61.36
Gibraltar,32677,29/08/22,20049,61.36
Gibraltar,32677,30/08/22,20049,61.36
Gibraltar,32677,31/08/22,20049,61.36
Austria,8939617,11/11/22,5484553,61.35
Austria,8939617,10/11/22,5481274,61.31
Gibraltar,32677,12/08/22,20034,61.31
Gibraltar,32677,13/08/22,20034,61.31
Gibraltar,32677,14/08/22,20034,61.31
Gibraltar,32677,15/08/22,20034,61.31
Gibraltar,32677,16/08/22,20034,61.31
Gibraltar,32677,17/08/22,20034,61.31
Austria,8939617,09/11/22,5477350,61.27
Austria,8939617,08/11/22,5472671,61.22
Gibraltar,32677,04/08/22,19999,61.2
Gibraltar,32677,05/08/22,19999,61.2
Gibraltar,32677,06/08/22,19999,61.2
Gibraltar,32677,07/08/22,19999,61.2
Gibraltar,32677,08/08/22,19999,61.2
Gibraltar,32677,09/08/22,19999,61.2
Gibraltar,32677,10/08/22,19999,61.2
Gibraltar,32677,11/08/22,19999,61.2
Austria,8939617,07/11/22,5468967,61.18
Austria,8939617,06/11/22,5466250,61.15
Austria,8939617,05/11/22,5462911,61.11
Austria,8939617,04/11/22,5458604,61.06
Gibraltar,32677,01/08/22,19938,61.02
Gibraltar,32677,02/08/22,19938,61.02
Gibraltar,32677,03/08/22,19938,61.02
Austria,8939617,03/11/22,5453038,61
Austria,8939617,02/11/22,5448375,60.95
Cyprus,896007,15/07/22,545896,60.93
Cyprus,896007,16/07/22,545896,60.93
Cyprus,896007,17/07/22,545896,60.93
Cyprus,896007,18/07/22,545896,60.93
Cyprus,896007,19/07/22,545896,60.93
Cyprus,896007,20/07/22,545896,60.93
Cyprus,896007,21/07/22,545896,60.93
Gibraltar,32677,21/07/22,19902,60.91
Gibraltar,32677,22/07/22,19902,60.91
Gibraltar,32677,23/07/22,19902,60.91
Gibraltar,32677,24/07/22,19902,60.91
Gibraltar,32677,25/07/22,19902,60.91
Gibraltar,32677,26/07/22,19902,60.91
Gibraltar,32677,27/07/22,19902,60.91
Gibraltar,32677,28/07/22,19902,60.91
Gibraltar,32677,29/07/22,19902,60.91
Gibraltar,32677,30/07/22,19902,60.91
Gibraltar,32677,31/07/22,19902,60.91
Austria,8939617,01/11/22,5443883,60.9
Austria,8939617,31/10/22,5439567,60.85
Austria,8939617,30/10/22,5436721,60.82
Gibraltar,32677,14/07/22,19862,60.78
Gibraltar,32677,15/07/22,19862,60.78
Gibraltar,32677,16/07/22,19862,60.78
Gibraltar,32677,17/07/22,19862,60.78
Gibraltar,32677,18/07/22,19862,60.78
Gibraltar,32677,19/07/22,19862,60.78
Gibraltar,32677,20/07/22,19862,60.78
Austria,8939617,29/10/22,5432162,60.77
Brunei,449002,11/01/23,272646,60.72
Brunei,449002,12/01/23,272646,60.72
Brunei,449002,13/01/23,272646,60.72
Brunei,449002,14/01/23,272646,60.72
Austria,8939617,28/10/22,5426408,60.7
Austria,8939617,27/10/22,5421306,60.64
Austria,8939617,26/10/22,5416866,60.59
Gibraltar,32677,07/07/22,19796,60.58
Gibraltar,32677,08/07/22,19796,60.58
Gibraltar,32677,09/07/22,19796,60.58
Gibraltar,32677,10/07/22,19796,60.58
Gibraltar,32677,11/07/22,19796,60.58
Gibraltar,32677,12/07/22,19796,60.58
Gibraltar,32677,13/07/22,19796,60.58
Austria,8939617,25/10/22,5408648,60.5
Austria,8939617,24/10/22,5402162,60.43
Faeroe Islands,53117,20/02/22,32044,60.33
Faeroe Islands,53117,21/02/22,32044,60.33
Faeroe Islands,53117,22/02/22,32044,60.33
Austria,8939617,21/10/22,5387830,60.27
Austria,8939617,22/10/22,5387830,60.27
Austria,8939617,23/10/22,5387830,60.27
Austria,8939617,20/10/22,5379734,60.18
Brunei,449002,05/01/23,270199,60.18
Brunei,449002,06/01/23,270199,60.18
Brunei,449002,07/01/23,270199,60.18
Brunei,449002,08/01/23,270199,60.18
Brunei,449002,09/01/23,270199,60.18
Brunei,449002,10/01/23,270199,60.18
Gibraltar,32677,30/06/22,19633,60.08
Gibraltar,32677,01/07/22,19633,60.08
Gibraltar,32677,02/07/22,19633,60.08
Gibraltar,32677,03/07/22,19633,60.08
Gibraltar,32677,04/07/22,19633,60.08
Gibraltar,32677,05/07/22,19633,60.08
Gibraltar,32677,06/07/22,19633,60.08
Austria,8939617,19/10/22,5369885,60.07
Austria,8939617,18/10/22,5356174,59.92
Andorra,79843,05/01/23,47781,59.84
Andorra,79843,06/01/23,47781,59.84
Andorra,79843,07/01/23,47781,59.84
Andorra,79843,08/01/23,47781,59.84
Andorra,79843,09/01/23,47781,59.84
Andorra,79843,10/01/23,47781,59.84
Andorra,79843,11/01/23,47781,59.84
Andorra,79843,12/01/23,47781,59.84
Andorra,79843,13/01/23,47781,59.84
Andorra,79843,14/01/23,47781,59.84
Andorra,79843,28/12/22,47751,59.81
Andorra,79843,29/12/22,47751,59.81
Andorra,79843,30/12/22,47751,59.81
Andorra,79843,31/12/22,47751,59.81
Andorra,79843,01/01/23,47751,59.81
Andorra,79843,02/01/23,47751,59.81
Andorra,79843,03/01/23,47751,59.81
Andorra,79843,04/01/23,47751,59.81
Austria,8939617,17/10/22,5346939,59.81
Austria,8939617,16/10/22,5340548,59.74
Andorra,79843,20/12/22,47686,59.72
Andorra,79843,21/12/22,47686,59.72
Andorra,79843,22/12/22,47686,59.72
Andorra,79843,23/12/22,47686,59.72
Andorra,79843,24/12/22,47686,59.72
Andorra,79843,25/12/22,47686,59.72
Andorra,79843,26/12/22,47686,59.72
Andorra,79843,27/12/22,47686,59.72
Austria,8939617,15/10/22,5331324,59.64
Andorra,79843,14/12/22,47606,59.62
Andorra,79843,15/12/22,47606,59.62
Andorra,79843,16/12/22,47606,59.62
Andorra,79843,17/12/22,47606,59.62
Andorra,79843,18/12/22,47606,59.62
Andorra,79843,19/12/22,47606,59.62
Austria,8939617,14/10/22,5319474,59.5
Andorra,79843,07/12/22,47446,59.42
Andorra,79843,08/12/22,47446,59.42
Andorra,79843,09/12/22,47446,59.42
Andorra,79843,10/12/22,47446,59.42
Andorra,79843,11/12/22,47446,59.42
Andorra,79843,12/12/22,47446,59.42
Andorra,79843,13/12/22,47446,59.42
Brunei,449002,20/12/22,266819,59.42
Brunei,449002,21/12/22,266819,59.42
Brunei,449002,22/12/22,266819,59.42
Brunei,449002,23/12/22,266819,59.42
Brunei,449002,24/12/22,266819,59.42
Brunei,449002,25/12/22,266819,59.42
Brunei,449002,26/12/22,266819,59.42
Brunei,449002,27/12/22,266819,59.42
Brunei,449002,28/12/22,266819,59.42
Brunei,449002,29/12/22,266819,59.42
Brunei,449002,30/12/22,266819,59.42
Brunei,449002,31/12/22,266819,59.42
Brunei,449002,01/01/23,266819,59.42
Brunei,449002,02/01/23,266819,59.42
Brunei,449002,03/01/23,266819,59.42
Brunei,449002,04/01/23,266819,59.42
Austria,8939617,13/10/22,5306372,59.36
Cyprus,896007,08/07/22,530510,59.21
Cyprus,896007,09/07/22,530510,59.21
Cyprus,896007,10/07/22,530510,59.21
Cyprus,896007,11/07/22,530510,59.21
Cyprus,896007,12/07/22,530510,59.21
Cyprus,896007,13/07/22,530510,59.21
Cyprus,896007,14/07/22,530510,59.21
Austria,8939617,12/10/22,5292125,59.2
Andorra,79843,30/11/22,47219,59.14
Andorra,79843,01/12/22,47219,59.14
Andorra,79843,02/12/22,47219,59.14
Andorra,79843,03/12/22,47219,59.14
Andorra,79843,04/12/22,47219,59.14
Andorra,79843,05/12/22,47219,59.14
Andorra,79843,06/12/22,47219,59.14
Gibraltar,32677,23/06/22,19306,59.08
Gibraltar,32677,24/06/22,19306,59.08
Gibraltar,32677,25/06/22,19306,59.08
Gibraltar,32677,26/06/22,19306,59.08
Gibraltar,32677,27/06/22,19306,59.08
Gibraltar,32677,28/06/22,19306,59.08
Gibraltar,32677,29/06/22,19306,59.08
Austria,8939617,11/10/22,5273660,58.99
Brunei,449002,13/12/22,264490,58.91
Brunei,449002,14/12/22,264490,58.91
Brunei,449002,15/12/22,264490,58.91
Brunei,449002,16/12/22,264490,58.91
Brunei,449002,17/12/22,264490,58.91
Brunei,449002,18/12/22,264490,58.91
Brunei,449002,19/12/22,264490,58.91
Austria,8939617,10/10/22,5260762,58.85
Austria,8939617,09/10/22,5252058,58.75
Andorra,79843,16/11/22,46824,58.65
Andorra,79843,17/11/22,46824,58.65
Andorra,79843,18/11/22,46824,58.65
Andorra,79843,19/11/22,46824,58.65
Andorra,79843,20/11/22,46824,58.65
Andorra,79843,21/11/22,46824,58.65
Andorra,79843,22/11/22,46824,58.65
Andorra,79843,23/11/22,46824,58.65
Andorra,79843,24/11/22,46824,58.65
Andorra,79843,25/11/22,46824,58.65
Andorra,79843,26/11/22,46824,58.65
Andorra,79843,27/11/22,46824,58.65
Andorra,79843,28/11/22,46824,58.65
Andorra,79843,29/11/22,46824,58.65
Austria,8939617,08/10/22,5239883,58.61
Faeroe Islands,53117,18/02/22,31092,58.53
Faeroe Islands,53117,19/02/22,31092,58.53
Austria,8939617,07/10/22,5226219,58.46
Andorra,79843,09/11/22,46664,58.44
Andorra,79843,10/11/22,46664,58.44
Andorra,79843,11/11/22,46664,58.44
Andorra,79843,12/11/22,46664,58.44
Andorra,79843,13/11/22,46664,58.44
Andorra,79843,14/11/22,46664,58.44
Andorra,79843,15/11/22,46664,58.44
Andorra,79843,02/11/22,46588,58.35
Andorra,79843,03/11/22,46588,58.35
Andorra,79843,04/11/22,46588,58.35
Andorra,79843,05/11/22,46588,58.35
Andorra,79843,06/11/22,46588,58.35
Andorra,79843,07/11/22,46588,58.35
Andorra,79843,08/11/22,46588,58.35
Andorra,79843,26/10/22,46535,58.28
Andorra,79843,27/10/22,46535,58.28
Andorra,79843,28/10/22,46535,58.28
Andorra,79843,29/10/22,46535,58.28
Andorra,79843,30/10/22,46535,58.28
Andorra,79843,31/10/22,46535,58.28
Andorra,79843,01/11/22,46535,58.28
Austria,8939617,06/10/22,5210285,58.28
Brunei,449002,07/12/22,261440,58.23
Brunei,449002,08/12/22,261440,58.23
Brunei,449002,09/12/22,261440,58.23
Brunei,449002,10/12/22,261440,58.23
Brunei,449002,11/12/22,261440,58.23
Brunei,449002,12/12/22,261440,58.23
France,67813000,13/01/23,39482221,58.22
France,67813000,14/01/23,39482221,58.22
France,67813000,12/01/23,39475983,58.21
France,67813000,11/01/23,39468824,58.2
France,67813000,10/01/23,39461189,58.19
Andorra,79843,19/10/22,46449,58.18
Andorra,79843,20/10/22,46449,58.18
Andorra,79843,21/10/22,46449,58.18
Andorra,79843,22/10/22,46449,58.18
Andorra,79843,23/10/22,46449,58.18
Andorra,79843,24/10/22,46449,58.18
Andorra,79843,25/10/22,46449,58.18
Gibraltar,32677,16/06/22,19010,58.18
Gibraltar,32677,17/06/22,19010,58.18
Gibraltar,32677,18/06/22,19010,58.18
Gibraltar,32677,19/06/22,19010,58.18
Gibraltar,32677,20/06/22,19010,58.18
Gibraltar,32677,21/06/22,19010,58.18
Gibraltar,32677,22/06/22,19010,58.18
France,67813000,09/01/23,39449416,58.17
France,67813000,06/01/23,39432196,58.15
France,67813000,07/01/23,39432196,58.15
France,67813000,08/01/23,39432196,58.15
France,67813000,05/01/23,39421813,58.13
France,67813000,04/01/23,39410277,58.12
Austria,8939617,05/10/22,5195408,58.12
France,67813000,03/01/23,39396172,58.1
Andorra,79843,12/10/22,46366,58.07
Andorra,79843,13/10/22,46366,58.07
Andorra,79843,14/10/22,46366,58.07
Andorra,79843,15/10/22,46366,58.07
Andorra,79843,16/10/22,46366,58.07
Andorra,79843,17/10/22,46366,58.07
Andorra,79843,18/10/22,46366,58.07
France,67813000,02/01/23,39373160,58.06
France,67813000,30/12/22,39334073,58
France,67813000,31/12/22,39334073,58
France,67813000,01/01/23,39334073,58
France,67813000,29/12/22,39310265,57.97
Andorra,79843,06/10/22,46275,57.96
Andorra,79843,07/10/22,46275,57.96
Andorra,79843,08/10/22,46275,57.96
Andorra,79843,09/10/22,46275,57.96
Andorra,79843,10/10/22,46275,57.96
Andorra,79843,11/10/22,46275,57.96
France,67813000,28/12/22,39285829,57.93
Austria,8939617,04/10/22,5176787,57.91
Andorra,79843,28/09/22,46227,57.9
Andorra,79843,29/09/22,46227,57.9
Andorra,79843,30/09/22,46227,57.9
Andorra,79843,01/10/22,46227,57.9
Andorra,79843,02/10/22,46227,57.9
Andorra,79843,03/10/22,46227,57.9
Andorra,79843,04/10/22,46227,57.9
Andorra,79843,05/10/22,46227,57.9
France,67813000,27/12/22,39259748,57.89
France,67813000,26/12/22,39199649,57.81
Andorra,79843,14/09/22,46147,57.8
Andorra,79843,15/09/22,46147,57.8
Andorra,79843,16/09/22,46147,57.8
Andorra,79843,17/09/22,46147,57.8
Andorra,79843,18/09/22,46147,57.8
Andorra,79843,19/09/22,46147,57.8
Andorra,79843,20/09/22,46147,57.8
Andorra,79843,21/09/22,46147,57.8
Andorra,79843,22/09/22,46147,57.8
Andorra,79843,23/09/22,46147,57.8
Andorra,79843,24/09/22,46147,57.8
Andorra,79843,25/09/22,46147,57.8
Andorra,79843,26/09/22,46147,57.8
Andorra,79843,27/09/22,46147,57.8
Andorra,79843,07/09/22,46113,57.75
Andorra,79843,08/09/22,46113,57.75
Andorra,79843,09/09/22,46113,57.75
Andorra,79843,10/09/22,46113,57.75
Andorra,79843,11/09/22,46113,57.75
Andorra,79843,12/09/22,46113,57.75
Andorra,79843,13/09/22,46113,57.75
Austria,8939617,03/10/22,5162934,57.75
France,67813000,23/12/22,39158905,57.75
France,67813000,24/12/22,39158905,57.75
France,67813000,25/12/22,39158905,57.75
Denmark,5882259,12/01/23,3396343,57.74
Denmark,5882259,13/01/23,3396658,57.74
Denmark,5882259,14/01/23,3396658,57.74
Denmark,5882259,10/01/23,3395602,57.73
Denmark,5882259,11/01/23,3395983,57.73
Denmark,5882259,09/01/23,3395108,57.72
Denmark,5882259,06/01/23,3393890,57.7
Denmark,5882259,07/01/23,3393890,57.7
Denmark,5882259,08/01/23,3393890,57.7
Denmark,5882259,05/01/23,3393327,57.69
France,67813000,22/12/22,39115139,57.68
Denmark,5882259,04/01/23,3392457,57.67
Denmark,5882259,03/01/23,3391597,57.66
Austria,8939617,02/10/22,5154447,57.66
Andorra,79843,24/08/22,46027,57.65
Andorra,79843,25/08/22,46027,57.65
Andorra,79843,26/08/22,46027,57.65
Andorra,79843,27/08/22,46027,57.65
Andorra,79843,28/08/22,46027,57.65
Andorra,79843,29/08/22,46027,57.65
Andorra,79843,30/08/22,46027,57.65
Andorra,79843,31/08/22,46027,57.65
Andorra,79843,01/09/22,46027,57.65
Andorra,79843,02/09/22,46027,57.65
Andorra,79843,03/09/22,46027,57.65
Andorra,79843,04/09/22,46027,57.65
Andorra,79843,05/09/22,46027,57.65
Andorra,79843,06/09/22,46027,57.65
France,67813000,21/12/22,39065622,57.61
Andorra,79843,17/08/22,45975,57.58
Andorra,79843,18/08/22,45975,57.58
Andorra,79843,19/08/22,45975,57.58
Andorra,79843,20/08/22,45975,57.58
Andorra,79843,21/08/22,45975,57.58
Andorra,79843,22/08/22,45975,57.58
Andorra,79843,23/08/22,45975,57.58
Denmark,5882259,28/12/22,3385836,57.56
Denmark,5882259,29/12/22,3385836,57.56
Denmark,5882259,30/12/22,3385836,57.56
Denmark,5882259,31/12/22,3385836,57.56
Denmark,5882259,01/01/23,3385836,57.56
Denmark,5882259,02/01/23,3385836,57.56
Faeroe Islands,53117,16/02/22,30571,57.55
Faeroe Islands,53117,17/02/22,30571,57.55
Gibraltar,32677,09/06/22,18806,57.55
Gibraltar,32677,10/06/22,18806,57.55
Gibraltar,32677,11/06/22,18806,57.55
Gibraltar,32677,12/06/22,18806,57.55
Gibraltar,32677,13/06/22,18806,57.55
Gibraltar,32677,14/06/22,18806,57.55
Gibraltar,32677,15/06/22,18806,57.55
Denmark,5882259,27/12/22,3384373,57.54
Cyprus,896007,01/07/22,515596,57.54
Cyprus,896007,02/07/22,515596,57.54
Cyprus,896007,03/07/22,515596,57.54
Cyprus,896007,04/07/22,515596,57.54
Cyprus,896007,05/07/22,515596,57.54
Cyprus,896007,06/07/22,515596,57.54
Cyprus,896007,07/07/22,515596,57.54
Austria,8939617,01/10/22,5144116,57.54
France,67813000,20/12/22,39011009,57.53
Andorra,79843,10/08/22,45899,57.49
Andorra,79843,11/08/22,45899,57.49
Andorra,79843,12/08/22,45899,57.49
Andorra,79843,13/08/22,45899,57.49
Andorra,79843,14/08/22,45899,57.49
Andorra,79843,15/08/22,45899,57.49
Andorra,79843,16/08/22,45899,57.49
Denmark,5882259,23/12/22,3381011,57.48
Denmark,5882259,24/12/22,3381011,57.48
Denmark,5882259,25/12/22,3381011,57.48
Denmark,5882259,26/12/22,3381011,57.48
Denmark,5882259,22/12/22,3379211,57.45
Brunei,449002,30/11/22,257921,57.44
Brunei,449002,01/12/22,257921,57.44
Brunei,449002,02/12/22,257921,57.44
Brunei,449002,03/12/22,257921,57.44
Brunei,449002,04/12/22,257921,57.44
Brunei,449002,05/12/22,257921,57.44
Brunei,449002,06/12/22,257921,57.44
Denmark,5882259,21/12/22,3377480,57.42
France,67813000,19/12/22,38939797,57.42
Austria,8939617,30/09/22,5131527,57.4
Denmark,5882259,20/12/22,3375600,57.39
Denmark,5882259,19/12/22,3374393,57.37
Andorra,79843,03/08/22,45793,57.35
Andorra,79843,04/08/22,45793,57.35
Andorra,79843,05/08/22,45793,57.35
Andorra,79843,06/08/22,45793,57.35
Andorra,79843,07/08/22,45793,57.35
Andorra,79843,08/08/22,45793,57.35
Andorra,79843,09/08/22,45793,57.35
Denmark,5882259,16/12/22,3371791,57.32
Denmark,5882259,17/12/22,3371791,57.32
Denmark,5882259,18/12/22,3371791,57.32
Denmark,5882259,15/12/22,3370728,57.3
Denmark,5882259,14/12/22,3369387,57.28
France,67813000,16/12/22,38841776,57.28
France,67813000,17/12/22,38841776,57.28
France,67813000,18/12/22,38841776,57.28
Denmark,5882259,13/12/22,3368415,57.26
Austria,8939617,29/09/22,5118512,57.26
Denmark,5882259,12/12/22,3367341,57.25
Denmark,5882259,09/12/22,3365252,57.21
Denmark,5882259,10/12/22,3365252,57.21
Denmark,5882259,11/12/22,3365252,57.21
France,67813000,15/12/22,38785415,57.19
Denmark,5882259,08/12/22,3363615,57.18
Denmark,5882259,06/12/22,3360156,57.12
Denmark,5882259,07/12/22,3360156,57.12
Austria,8939617,28/09/22,5105202,57.11
Denmark,5882259,05/12/22,3358726,57.1
France,67813000,14/12/22,38722874,57.1
Denmark,5882259,02/12/22,3355938,57.05
Denmark,5882259,03/12/22,3355938,57.05
Denmark,5882259,04/12/22,3355938,57.05
